protected_area_id,land_name,land_type,distance_km,main_id,source_id
555593218,Sills Brook,Protected Natural Area,9.109,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593219,Skiff Lake,Protected Natural Area,42.525,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593219,Skiff Lake,Protected Natural Area,47.355,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593220,Smith Brook,Protected Natural Area,11.266,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593220,Smith Brook,Protected Natural Area,14.473,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593223,Spud Brook,Protected Natural Area,46.156,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593225,Stickney,Protected Natural Area,21.335,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593225,Stickney,Protected Natural Area,16.14,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593225,Stickney,Protected Natural Area,38.944,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593229,Tamarack Brook,Protected Natural Area,36.755,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593229,Tamarack Brook,Protected Natural Area,41.948,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593235,Welch Brook,Protected Natural Area,41.783,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593235,Welch Brook,Protected Natural Area,37.846,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593235,Welch Brook,Protected Natural Area,13.39,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593238,Woodman,Protected Natural Area,26.568,NB-MAIN-3e7d42ac,https://www.protectedplanet.net
555593238,Woodman,Protected Natural Area,26.12,NB-MAIN-c1e4dee0,https://www.protectedplanet.net
555593238,Woodman,Protected Natural Area,26.804,NB-MAIN-f58cc895,https://www.protectedplanet.net
555593242,McCarty Brook,Protected Natural Area,46.283,NB-MAIN-8e04eb21,https://www.protectedplanet.net
555593244,Strawberry Island Provincial Park (Nature Reserve Class),Provincial Park,41.511,ON-MAIN-54b7e152,https://www.protectedplanet.net
555593247,Queen Elizabeth The Queen Mother Mnidoo Mnising Provincial Park (Natural Environment Class),Provincial Park,33.359,ON-MAIN-484e4fa3,https://www.protectedplanet.net
555593260_B,Champlain Bridge And Lemieux Islands,Habitat Naturel Valorisé,19.303,ON-MAIN-470b504b,https://www.protectedplanet.net
555593260_B,Champlain Bridge And Lemieux Islands,Habitat Naturel Valorisé,3.12,ON-MAIN-dca9cce7,https://www.protectedplanet.net
555593260_A,Champlain Bridge And Lemieux Islands,Valued Natural Habitat,18.393,ON-MAIN-470b504b,https://www.protectedplanet.net
555593260_A,Champlain Bridge And Lemieux Islands,Valued Natural Habitat,3.213,ON-MAIN-dca9cce7,https://www.protectedplanet.net
555593275,Proposed Manicouagan Aquatic Reserve,Réserve aquatique projetée,28.474,QC-MAIN-52c01ae4,https://www.protectedplanet.net
555593276,Lac Kanistukamat Rare Forest Ecosystem,Écosystème forestier exceptionnel : Forêt rare,43.496,QC-MAIN-52c01ae4,https://www.protectedplanet.net
555593277,Lac Boulé Rare Forest Ecosystem,Écosystème forestier exceptionnel : Forêt rare,38.806,QC-MAIN-d6748d40,https://www.protectedplanet.net
555593278,Rivière Pikauba Rare Forest Ecosystem,Écosystème forestier exceptionnel : Forêt rare,46.756,QC-MAIN-81a288d0,https://www.protectedplanet.net
555593278,Rivière Pikauba Rare Forest Ecosystem,Écosystème forestier exceptionnel : Forêt rare,46.199,QC-MAIN-5398dfac,https://www.protectedplanet.net
555593278,Rivière Pikauba Rare Forest Ecosystem,Écosystème forestier exceptionnel : Forêt rare,46.85,QC-MAIN-c1c7eb99,https://www.protectedplanet.net
555593278,Rivière Pikauba Rare Forest Ecosystem,Écosystème forestier exceptionnel : Forêt rare,46.773,QC-MAIN-01c1e81f,https://www.protectedplanet.net
555593278,Rivière Pikauba Rare Forest Ecosystem,Écosystème forestier exceptionnel : Forêt rare,35.762,QC-MAIN-c0e3a48b,https://www.protectedplanet.net
555593278,Rivière Pikauba Rare Forest Ecosystem,Écosystème forestier exceptionnel : Forêt rare,46.907,QC-MAIN-92628f16,https://www.protectedplanet.net
555593279,Lac Després Old-Growth Forest,Écosystème forestier exceptionnel : Forêt ancienne,32.528,ON-MAIN-74997012,https://www.protectedplanet.net
555593279,Lac Després Old-Growth Forest,Écosystème forestier exceptionnel : Forêt ancienne,38.554,QC-MAIN-30c1828c,https://www.protectedplanet.net
555593285,Lac-à-Jos Old-Growth Forest,Écosystème forestier exceptionnel : Forêt ancienne,41.476,QC-MAIN-52c01ae4,https://www.protectedplanet.net
555593287,Opémican National Park (Québec),Parc national du Québec,42.532,ON-MAIN-6664e89b,https://www.protectedplanet.net
555593291,Lac-Indian Nature Reserve,Réserve naturelle reconnue,45.559,ON-MAIN-470b504b,https://www.protectedplanet.net
555593291,Lac-Indian Nature Reserve,Réserve naturelle reconnue,27.581,ON-MAIN-dca9cce7,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,24.381,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,22.291,QC-MAIN-844dcc47,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,14.458,QC-MAIN-715d4318,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,11.285,QC-MAIN-22426144,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,18.243,QC-MAIN-529c96b4,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,36.947,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,11.022,QC-MAIN-0414a373,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,48.735,QC-MAIN-11c40b1f,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,48.995,QC-MAIN-3e146840,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,48.735,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
555593292,Coulée-des-Érables Nature Reserve,Réserve naturelle reconnue,49.243,QC-MAIN-6a26086e,https://www.protectedplanet.net
555593293,Beauréal Nature Reserve,Réserve naturelle reconnue,41.388,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555593293,Beauréal Nature Reserve,Réserve naturelle reconnue,41.054,QC-MAIN-844dcc47,https://www.protectedplanet.net
555593293,Beauréal Nature Reserve,Réserve naturelle reconnue,48.898,QC-MAIN-715d4318,https://www.protectedplanet.net
555593293,Beauréal Nature Reserve,Réserve naturelle reconnue,41.376,QC-MAIN-529c96b4,https://www.protectedplanet.net
555593293,Beauréal Nature Reserve,Réserve naturelle reconnue,48.614,QC-MAIN-11c40b1f,https://www.protectedplanet.net
555593293,Beauréal Nature Reserve,Réserve naturelle reconnue,48.755,QC-MAIN-3e146840,https://www.protectedplanet.net
555593293,Beauréal Nature Reserve,Réserve naturelle reconnue,48.614,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
555593293,Beauréal Nature Reserve,Réserve naturelle reconnue,49.785,QC-MAIN-6a26086e,https://www.protectedplanet.net
555593297,Rivière-Bleury (Sec. CIME / Par. Ferme-Simard) Nature Reserve,Réserve naturelle reconnue,48.222,QC-MAIN-715d4318,https://www.protectedplanet.net
555593297,Rivière-Bleury (Sec. CIME / Par. Ferme-Simard) Nature Reserve,Réserve naturelle reconnue,40.913,QC-MAIN-22426144,https://www.protectedplanet.net
555593297,Rivière-Bleury (Sec. CIME / Par. Ferme-Simard) Nature Reserve,Réserve naturelle reconnue,45.43,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555593297,Rivière-Bleury (Sec. CIME / Par. Ferme-Simard) Nature Reserve,Réserve naturelle reconnue,41.842,QC-MAIN-0414a373,https://www.protectedplanet.net
555593299,"Tourbière-du-Lac-à-la-Tortue (Sec. CNQ / Par. Cloutier, Simard-Richard) Nature Reserve",Réserve naturelle reconnue,24.682,QC-MAIN-c8966bdc,https://www.protectedplanet.net
555593299,"Tourbière-du-Lac-à-la-Tortue (Sec. CNQ / Par. Cloutier, Simard-Richard) Nature Reserve",Réserve naturelle reconnue,27.386,QC-MAIN-2cf66e65,https://www.protectedplanet.net
555593299,"Tourbière-du-Lac-à-la-Tortue (Sec. CNQ / Par. Cloutier, Simard-Richard) Nature Reserve",Réserve naturelle reconnue,25.46,QC-MAIN-c1cc9f7c,https://www.protectedplanet.net
555593299,"Tourbière-du-Lac-à-la-Tortue (Sec. CNQ / Par. Cloutier, Simard-Richard) Nature Reserve",Réserve naturelle reconnue,27.386,QC-MAIN-eb73fd68,https://www.protectedplanet.net
555593306,Bois-Barré-de-Villieu Nature Reserve,Réserve naturelle reconnue,47.416,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555593307,Boisé-des-Blouin Nature Reserve,Réserve naturelle reconnue,29.837,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555593307,Boisé-des-Blouin Nature Reserve,Réserve naturelle reconnue,29.833,QC-MAIN-844dcc47,https://www.protectedplanet.net
555593307,Boisé-des-Blouin Nature Reserve,Réserve naturelle reconnue,43.753,QC-MAIN-715d4318,https://www.protectedplanet.net
555593307,Boisé-des-Blouin Nature Reserve,Réserve naturelle reconnue,38.13,QC-MAIN-22426144,https://www.protectedplanet.net
555593307,Boisé-des-Blouin Nature Reserve,Réserve naturelle reconnue,46.935,QC-MAIN-529c96b4,https://www.protectedplanet.net
555593307,Boisé-des-Blouin Nature Reserve,Réserve naturelle reconnue,38.343,QC-MAIN-0414a373,https://www.protectedplanet.net
555593307,Boisé-des-Blouin Nature Reserve,Réserve naturelle reconnue,42.284,QC-MAIN-11c40b1f,https://www.protectedplanet.net
555593307,Boisé-des-Blouin Nature Reserve,Réserve naturelle reconnue,42.472,QC-MAIN-3e146840,https://www.protectedplanet.net
555593307,Boisé-des-Blouin Nature Reserve,Réserve naturelle reconnue,42.284,QC-MAIN-7b3b4c8b,https://www.protectedplanet.net
555593307,Boisé-des-Blouin Nature Reserve,Réserve naturelle reconnue,42.065,QC-MAIN-6a26086e,https://www.protectedplanet.net
555593308,Edgar-Morier Nature Reserve,Réserve naturelle reconnue,42.944,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555593308,Edgar-Morier Nature Reserve,Réserve naturelle reconnue,41.534,QC-MAIN-844dcc47,https://www.protectedplanet.net
555593308,Edgar-Morier Nature Reserve,Réserve naturelle reconnue,33.483,QC-MAIN-715d4318,https://www.protectedplanet.net
555593308,Edgar-Morier Nature Reserve,Réserve naturelle reconnue,23.635,QC-MAIN-22426144,https://www.protectedplanet.net
555593308,Edgar-Morier Nature Reserve,Réserve naturelle reconnue,40.111,QC-MAIN-529c96b4,https://www.protectedplanet.net
555593308,Edgar-Morier Nature Reserve,Réserve naturelle reconnue,49.912,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555593308,Edgar-Morier Nature Reserve,Réserve naturelle reconnue,24.528,QC-MAIN-0414a373,https://www.protectedplanet.net
555593311,Mont-Rougemont (Sec. NAQ / Par. iTéract-L'Abbé) Nature Reserve,Réserve naturelle reconnue,42.705,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555593311,Mont-Rougemont (Sec. NAQ / Par. iTéract-L'Abbé) Nature Reserve,Réserve naturelle reconnue,41.259,QC-MAIN-844dcc47,https://www.protectedplanet.net
555593311,Mont-Rougemont (Sec. NAQ / Par. iTéract-L'Abbé) Nature Reserve,Réserve naturelle reconnue,31.985,QC-MAIN-715d4318,https://www.protectedplanet.net
555593311,Mont-Rougemont (Sec. NAQ / Par. iTéract-L'Abbé) Nature Reserve,Réserve naturelle reconnue,22.02,QC-MAIN-22426144,https://www.protectedplanet.net
555593311,Mont-Rougemont (Sec. NAQ / Par. iTéract-L'Abbé) Nature Reserve,Réserve naturelle reconnue,38.762,QC-MAIN-529c96b4,https://www.protectedplanet.net
555593311,Mont-Rougemont (Sec. NAQ / Par. iTéract-L'Abbé) Nature Reserve,Réserve naturelle reconnue,48.071,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555593311,Mont-Rougemont (Sec. NAQ / Par. iTéract-L'Abbé) Nature Reserve,Réserve naturelle reconnue,22.941,QC-MAIN-0414a373,https://www.protectedplanet.net
555593312,Mont-Rougemont (Sec. NAQ / Par. Standish) Nature Reserve,Réserve naturelle reconnue,43.396,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555593312,Mont-Rougemont (Sec. NAQ / Par. Standish) Nature Reserve,Réserve naturelle reconnue,41.934,QC-MAIN-844dcc47,https://www.protectedplanet.net
555593312,Mont-Rougemont (Sec. NAQ / Par. Standish) Nature Reserve,Réserve naturelle reconnue,32.824,QC-MAIN-715d4318,https://www.protectedplanet.net
555593312,Mont-Rougemont (Sec. NAQ / Par. Standish) Nature Reserve,Réserve naturelle reconnue,22.876,QC-MAIN-22426144,https://www.protectedplanet.net
555593312,Mont-Rougemont (Sec. NAQ / Par. Standish) Nature Reserve,Réserve naturelle reconnue,39.574,QC-MAIN-529c96b4,https://www.protectedplanet.net
555593312,Mont-Rougemont (Sec. NAQ / Par. Standish) Nature Reserve,Réserve naturelle reconnue,48.918,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555593312,Mont-Rougemont (Sec. NAQ / Par. Standish) Nature Reserve,Réserve naturelle reconnue,23.794,QC-MAIN-0414a373,https://www.protectedplanet.net
555593313,Mont-Rougemont (Sec. NAQ / Par. Gaucher) Nature Reserve,Réserve naturelle reconnue,43.874,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555593313,Mont-Rougemont (Sec. NAQ / Par. Gaucher) Nature Reserve,Réserve naturelle reconnue,42.447,QC-MAIN-844dcc47,https://www.protectedplanet.net
555593313,Mont-Rougemont (Sec. NAQ / Par. Gaucher) Nature Reserve,Réserve naturelle reconnue,33.766,QC-MAIN-715d4318,https://www.protectedplanet.net
555593313,Mont-Rougemont (Sec. NAQ / Par. Gaucher) Nature Reserve,Réserve naturelle reconnue,23.828,QC-MAIN-22426144,https://www.protectedplanet.net
555593313,Mont-Rougemont (Sec. NAQ / Par. Gaucher) Nature Reserve,Réserve naturelle reconnue,40.493,QC-MAIN-529c96b4,https://www.protectedplanet.net
555593313,Mont-Rougemont (Sec. NAQ / Par. Gaucher) Nature Reserve,Réserve naturelle reconnue,49.845,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555593313,Mont-Rougemont (Sec. NAQ / Par. Gaucher) Nature Reserve,Réserve naturelle reconnue,24.744,QC-MAIN-0414a373,https://www.protectedplanet.net
555593315,Montagne-de-Rigaud Nature Reserve,Réserve naturelle reconnue,28.572,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555593315,Montagne-de-Rigaud Nature Reserve,Réserve naturelle reconnue,36.321,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
555593316,Mont-Yamaska (Sec. NAQ / Par. iTéract-L'Abbé) Nature Reserve,Réserve naturelle reconnue,47.803,QC-MAIN-715d4318,https://www.protectedplanet.net
555593316,Mont-Yamaska (Sec. NAQ / Par. iTéract-L'Abbé) Nature Reserve,Réserve naturelle reconnue,38.182,QC-MAIN-22426144,https://www.protectedplanet.net
555593316,Mont-Yamaska (Sec. NAQ / Par. iTéract-L'Abbé) Nature Reserve,Réserve naturelle reconnue,39.034,QC-MAIN-0414a373,https://www.protectedplanet.net
555593317,North River Farm (Sec. CNQ / Par. McCall Phase 2) Nature Reserve,Réserve naturelle reconnue,49.902,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555593317,North River Farm (Sec. CNQ / Par. McCall Phase 2) Nature Reserve,Réserve naturelle reconnue,39.657,ON-MAIN-fc6f1a44,https://www.protectedplanet.net
555593319,Père-Louis-Trempe Nature Reserve,Réserve naturelle reconnue,48.621,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555593319,Père-Louis-Trempe Nature Reserve,Réserve naturelle reconnue,46.347,QC-MAIN-844dcc47,https://www.protectedplanet.net
555593319,Père-Louis-Trempe Nature Reserve,Réserve naturelle reconnue,16.07,QC-MAIN-715d4318,https://www.protectedplanet.net
555593319,Père-Louis-Trempe Nature Reserve,Réserve naturelle reconnue,22.1,QC-MAIN-22426144,https://www.protectedplanet.net
555593319,Père-Louis-Trempe Nature Reserve,Réserve naturelle reconnue,48.318,QC-MAIN-de3d8b7b,https://www.protectedplanet.net
555593319,Père-Louis-Trempe Nature Reserve,Réserve naturelle reconnue,17.431,QC-MAIN-529c96b4,https://www.protectedplanet.net
555593319,Père-Louis-Trempe Nature Reserve,Réserve naturelle reconnue,6.662,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555593319,Père-Louis-Trempe Nature Reserve,Réserve naturelle reconnue,21.55,QC-MAIN-0414a373,https://www.protectedplanet.net
555593320,Piémont-du-Mont-Saint-Hilaire (Sec. CNMSH) Nature Reserve,Réserve naturelle reconnue,32.098,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555593320,Piémont-du-Mont-Saint-Hilaire (Sec. CNMSH) Nature Reserve,Réserve naturelle reconnue,30.536,QC-MAIN-844dcc47,https://www.protectedplanet.net
555593320,Piémont-du-Mont-Saint-Hilaire (Sec. CNMSH) Nature Reserve,Réserve naturelle reconnue,24.499,QC-MAIN-715d4318,https://www.protectedplanet.net
555593320,Piémont-du-Mont-Saint-Hilaire (Sec. CNMSH) Nature Reserve,Réserve naturelle reconnue,15.464,QC-MAIN-22426144,https://www.protectedplanet.net
555593320,Piémont-du-Mont-Saint-Hilaire (Sec. CNMSH) Nature Reserve,Réserve naturelle reconnue,30.601,QC-MAIN-529c96b4,https://www.protectedplanet.net
555593320,Piémont-du-Mont-Saint-Hilaire (Sec. CNMSH) Nature Reserve,Réserve naturelle reconnue,43.216,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
555593320,Piémont-du-Mont-Saint-Hilaire (Sec. CNMSH) Nature Reserve,Réserve naturelle reconnue,16.147,QC-MAIN-0414a373,https://www.protectedplanet.net
555593322,Station-Agronomique-de-l'Université-Laval Nature Reserve,Réserve naturelle reconnue,34.142,QC-MAIN-eac5a52b,https://www.protectedplanet.net
555593325,Île-Jeannotte Nature Reserve,Réserve naturelle reconnue,21.183,QC-MAIN-1eee4ace,https://www.protectedplanet.net
555593325,Île-Jeannotte Nature Reserve,Réserve naturelle reconnue,19.476,QC-MAIN-844dcc47,https://www.protectedplanet.net
555593325,Île-Jeannotte Nature Reserve,Réserve naturelle reconnue,21.263,QC-MAIN-715d4318,https://www.protectedplanet.net
555593325,Île-Jeannotte Nature Reserve,Réserve naturelle reconnue,17.549,QC-MAIN-22426144,https://www.protectedplanet.net
555593325,Île-Jeannotte Nature Reserve,Réserve naturelle reconnue,24.504,QC-MAIN-529c96b4,https://www.protectedplanet.net
555593325,Île-Jeannotte Nature Reserve,Réserve naturelle reconnue,43.721,QC-MAIN-abb3e1c7,https://www.protectedplanet.net
