carbon_stock_ecosystems_id,pool,variable,unit,value,main_id,facility_group_id,source_id
carbon_stock-f8313ebd-5,bgbc,mean_act,tC/ha,5.0,ON-MAIN-f8313ebd,,https://zenodo.org/records/15777016
carbon_stock-f8313ebd-6,bgbc,mean_prim,tC/ha,16.0,ON-MAIN-f8313ebd,,https://zenodo.org/records/15777016
carbon_stock-f8313ebd-7,soc,area_ha,ha,56.683975,ON-MAIN-f8313ebd,,https://zenodo.org/records/15777016
carbon_stock-f8313ebd-8,soc,mean_act,tC/ha,96.0,ON-MAIN-f8313ebd,,https://zenodo.org/records/15777016
carbon_stock-f8313ebd-9,soc,mean_prim,tC/ha,96.0,ON-MAIN-f8313ebd,,https://zenodo.org/records/15777016
carbon_stock-fc6f1a44-1,agbc,area_ha,ha,60.062,ON-MAIN-fc6f1a44,,https://zenodo.org/records/15777016
carbon_stock-fc6f1a44-2,agbc,mean_act,tC/ha,7.0,ON-MAIN-fc6f1a44,,https://zenodo.org/records/15777016
carbon_stock-fc6f1a44-3,agbc,mean_prim,tC/ha,46.0,ON-MAIN-fc6f1a44,,https://zenodo.org/records/15777016
carbon_stock-fc6f1a44-4,bgbc,area_ha,ha,60.062,ON-MAIN-fc6f1a44,,https://zenodo.org/records/15777016
carbon_stock-fc6f1a44-5,bgbc,mean_act,tC/ha,2.0,ON-MAIN-fc6f1a44,,https://zenodo.org/records/15777016
carbon_stock-fc6f1a44-6,bgbc,mean_prim,tC/ha,13.0,ON-MAIN-fc6f1a44,,https://zenodo.org/records/15777016
carbon_stock-fc6f1a44-7,soc,area_ha,ha,60.062,ON-MAIN-fc6f1a44,,https://zenodo.org/records/15777016
carbon_stock-fc6f1a44-8,soc,mean_act,tC/ha,78.0,ON-MAIN-fc6f1a44,,https://zenodo.org/records/15777016
carbon_stock-fc6f1a44-9,soc,mean_prim,tC/ha,83.0,ON-MAIN-fc6f1a44,,https://zenodo.org/records/15777016
carbon_stock-fcb287a4-1,agbc,area_ha,ha,58.93658,ON-MAIN-fcb287a4,GRP-de097f20,https://zenodo.org/records/15777016
carbon_stock-fcb287a4-2,agbc,mean_act,tC/ha,24.0,ON-MAIN-fcb287a4,GRP-de097f20,https://zenodo.org/records/15777016
carbon_stock-fcb287a4-3,agbc,mean_prim,tC/ha,67.0,ON-MAIN-fcb287a4,GRP-de097f20,https://zenodo.org/records/15777016
carbon_stock-fcb287a4-4,bgbc,area_ha,ha,58.93658,ON-MAIN-fcb287a4,GRP-de097f20,https://zenodo.org/records/15777016
carbon_stock-fcb287a4-5,bgbc,mean_act,tC/ha,7.0,ON-MAIN-fcb287a4,GRP-de097f20,https://zenodo.org/records/15777016
carbon_stock-fcb287a4-6,bgbc,mean_prim,tC/ha,19.0,ON-MAIN-fcb287a4,GRP-de097f20,https://zenodo.org/records/15777016
carbon_stock-fcb287a4-7,soc,area_ha,ha,58.93658,ON-MAIN-fcb287a4,GRP-de097f20,https://zenodo.org/records/15777016
carbon_stock-fcb287a4-8,soc,mean_act,tC/ha,60.0,ON-MAIN-fcb287a4,GRP-de097f20,https://zenodo.org/records/15777016
carbon_stock-fcb287a4-9,soc,mean_prim,tC/ha,69.0,ON-MAIN-fcb287a4,GRP-de097f20,https://zenodo.org/records/15777016
carbon_stock-fefeaee4-1,agbc,area_ha,ha,52.1364,ON-MAIN-fefeaee4,,https://zenodo.org/records/15777016
carbon_stock-fefeaee4-2,agbc,mean_act,tC/ha,,ON-MAIN-fefeaee4,,https://zenodo.org/records/15777016
carbon_stock-fefeaee4-3,agbc,mean_prim,tC/ha,,ON-MAIN-fefeaee4,,https://zenodo.org/records/15777016
carbon_stock-fefeaee4-4,bgbc,area_ha,ha,52.1364,ON-MAIN-fefeaee4,,https://zenodo.org/records/15777016
carbon_stock-fefeaee4-5,bgbc,mean_act,tC/ha,,ON-MAIN-fefeaee4,,https://zenodo.org/records/15777016
carbon_stock-fefeaee4-6,bgbc,mean_prim,tC/ha,,ON-MAIN-fefeaee4,,https://zenodo.org/records/15777016
carbon_stock-fefeaee4-7,soc,area_ha,ha,52.1364,ON-MAIN-fefeaee4,,https://zenodo.org/records/15777016
carbon_stock-fefeaee4-8,soc,mean_act,tC/ha,,ON-MAIN-fefeaee4,,https://zenodo.org/records/15777016
carbon_stock-fefeaee4-9,soc,mean_prim,tC/ha,,ON-MAIN-fefeaee4,,https://zenodo.org/records/15777016
carbon_stock-01c1e81f-1,agbc,area_ha,ha,57.114197,QC-MAIN-01c1e81f,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-01c1e81f-2,agbc,mean_act,tC/ha,24.0,QC-MAIN-01c1e81f,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-01c1e81f-3,agbc,mean_prim,tC/ha,49.0,QC-MAIN-01c1e81f,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-01c1e81f-4,bgbc,area_ha,ha,57.114197,QC-MAIN-01c1e81f,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-01c1e81f-5,bgbc,mean_act,tC/ha,6.0,QC-MAIN-01c1e81f,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-01c1e81f-6,bgbc,mean_prim,tC/ha,13.0,QC-MAIN-01c1e81f,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-01c1e81f-7,soc,area_ha,ha,57.114197,QC-MAIN-01c1e81f,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-01c1e81f-8,soc,mean_act,tC/ha,82.0,QC-MAIN-01c1e81f,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-01c1e81f-9,soc,mean_prim,tC/ha,85.0,QC-MAIN-01c1e81f,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-02884fb5-1,agbc,area_ha,ha,57.170124,QC-MAIN-02884fb5,,https://zenodo.org/records/15777016
carbon_stock-02884fb5-2,agbc,mean_act,tC/ha,52.0,QC-MAIN-02884fb5,,https://zenodo.org/records/15777016
carbon_stock-02884fb5-3,agbc,mean_prim,tC/ha,60.0,QC-MAIN-02884fb5,,https://zenodo.org/records/15777016
carbon_stock-02884fb5-4,bgbc,area_ha,ha,57.170124,QC-MAIN-02884fb5,,https://zenodo.org/records/15777016
carbon_stock-02884fb5-5,bgbc,mean_act,tC/ha,13.0,QC-MAIN-02884fb5,,https://zenodo.org/records/15777016
carbon_stock-02884fb5-6,bgbc,mean_prim,tC/ha,16.0,QC-MAIN-02884fb5,,https://zenodo.org/records/15777016
carbon_stock-02884fb5-7,soc,area_ha,ha,57.170124,QC-MAIN-02884fb5,,https://zenodo.org/records/15777016
carbon_stock-02884fb5-8,soc,mean_act,tC/ha,72.0,QC-MAIN-02884fb5,,https://zenodo.org/records/15777016
carbon_stock-02884fb5-9,soc,mean_prim,tC/ha,83.0,QC-MAIN-02884fb5,,https://zenodo.org/records/15777016
carbon_stock-0414a373-1,agbc,area_ha,ha,60.15118,QC-MAIN-0414a373,,https://zenodo.org/records/15777016
carbon_stock-0414a373-2,agbc,mean_act,tC/ha,15.0,QC-MAIN-0414a373,,https://zenodo.org/records/15777016
carbon_stock-0414a373-3,agbc,mean_prim,tC/ha,50.0,QC-MAIN-0414a373,,https://zenodo.org/records/15777016
carbon_stock-0414a373-4,bgbc,area_ha,ha,60.15118,QC-MAIN-0414a373,,https://zenodo.org/records/15777016
carbon_stock-0414a373-5,bgbc,mean_act,tC/ha,5.0,QC-MAIN-0414a373,,https://zenodo.org/records/15777016
carbon_stock-0414a373-6,bgbc,mean_prim,tC/ha,14.0,QC-MAIN-0414a373,,https://zenodo.org/records/15777016
carbon_stock-0414a373-7,soc,area_ha,ha,60.15118,QC-MAIN-0414a373,,https://zenodo.org/records/15777016
carbon_stock-0414a373-8,soc,mean_act,tC/ha,94.0,QC-MAIN-0414a373,,https://zenodo.org/records/15777016
carbon_stock-0414a373-9,soc,mean_prim,tC/ha,94.0,QC-MAIN-0414a373,,https://zenodo.org/records/15777016
carbon_stock-084bd95c-1,agbc,area_ha,ha,51.967552,QC-MAIN-084bd95c,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-084bd95c-2,agbc,mean_act,tC/ha,10.0,QC-MAIN-084bd95c,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-084bd95c-3,agbc,mean_prim,tC/ha,19.0,QC-MAIN-084bd95c,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-084bd95c-4,bgbc,area_ha,ha,51.967552,QC-MAIN-084bd95c,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-084bd95c-5,bgbc,mean_act,tC/ha,3.0,QC-MAIN-084bd95c,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-084bd95c-6,bgbc,mean_prim,tC/ha,5.0,QC-MAIN-084bd95c,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-084bd95c-7,soc,area_ha,ha,51.967552,QC-MAIN-084bd95c,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-084bd95c-8,soc,mean_act,tC/ha,116.0,QC-MAIN-084bd95c,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-084bd95c-9,soc,mean_prim,tC/ha,116.0,QC-MAIN-084bd95c,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-089f3c60-1,agbc,area_ha,ha,51.868088,QC-MAIN-089f3c60,,https://zenodo.org/records/15777016
carbon_stock-089f3c60-2,agbc,mean_act,tC/ha,8.0,QC-MAIN-089f3c60,,https://zenodo.org/records/15777016
carbon_stock-089f3c60-3,agbc,mean_prim,tC/ha,18.0,QC-MAIN-089f3c60,,https://zenodo.org/records/15777016
carbon_stock-089f3c60-4,bgbc,area_ha,ha,51.868088,QC-MAIN-089f3c60,,https://zenodo.org/records/15777016
carbon_stock-089f3c60-5,bgbc,mean_act,tC/ha,3.0,QC-MAIN-089f3c60,,https://zenodo.org/records/15777016
carbon_stock-089f3c60-6,bgbc,mean_prim,tC/ha,5.0,QC-MAIN-089f3c60,,https://zenodo.org/records/15777016
carbon_stock-089f3c60-7,soc,area_ha,ha,51.868088,QC-MAIN-089f3c60,,https://zenodo.org/records/15777016
carbon_stock-089f3c60-8,soc,mean_act,tC/ha,117.0,QC-MAIN-089f3c60,,https://zenodo.org/records/15777016
carbon_stock-089f3c60-9,soc,mean_prim,tC/ha,117.0,QC-MAIN-089f3c60,,https://zenodo.org/records/15777016
carbon_stock-1186a6d0-1,agbc,area_ha,ha,57.048893,QC-MAIN-1186a6d0,,https://zenodo.org/records/15777016
carbon_stock-1186a6d0-2,agbc,mean_act,tC/ha,53.0,QC-MAIN-1186a6d0,,https://zenodo.org/records/15777016
carbon_stock-1186a6d0-3,agbc,mean_prim,tC/ha,58.0,QC-MAIN-1186a6d0,,https://zenodo.org/records/15777016
carbon_stock-1186a6d0-4,bgbc,area_ha,ha,57.048893,QC-MAIN-1186a6d0,,https://zenodo.org/records/15777016
carbon_stock-1186a6d0-5,bgbc,mean_act,tC/ha,17.0,QC-MAIN-1186a6d0,,https://zenodo.org/records/15777016
carbon_stock-1186a6d0-6,bgbc,mean_prim,tC/ha,17.0,QC-MAIN-1186a6d0,,https://zenodo.org/records/15777016
carbon_stock-1186a6d0-7,soc,area_ha,ha,57.048893,QC-MAIN-1186a6d0,,https://zenodo.org/records/15777016
carbon_stock-1186a6d0-8,soc,mean_act,tC/ha,78.0,QC-MAIN-1186a6d0,,https://zenodo.org/records/15777016
carbon_stock-1186a6d0-9,soc,mean_prim,tC/ha,82.0,QC-MAIN-1186a6d0,,https://zenodo.org/records/15777016
carbon_stock-11c40b1f-1,agbc,area_ha,ha,59.596214,QC-MAIN-11c40b1f,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-11c40b1f-2,agbc,mean_act,tC/ha,5.0,QC-MAIN-11c40b1f,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-11c40b1f-3,agbc,mean_prim,tC/ha,52.0,QC-MAIN-11c40b1f,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-11c40b1f-4,bgbc,area_ha,ha,59.596214,QC-MAIN-11c40b1f,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-11c40b1f-5,bgbc,mean_act,tC/ha,2.0,QC-MAIN-11c40b1f,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-11c40b1f-6,bgbc,mean_prim,tC/ha,14.0,QC-MAIN-11c40b1f,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-11c40b1f-7,soc,area_ha,ha,59.596214,QC-MAIN-11c40b1f,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-11c40b1f-8,soc,mean_act,tC/ha,94.0,QC-MAIN-11c40b1f,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-11c40b1f-9,soc,mean_prim,tC/ha,94.0,QC-MAIN-11c40b1f,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-1d2f31f9-1,agbc,area_ha,ha,53.982113,QC-MAIN-1d2f31f9,,https://zenodo.org/records/15777016
carbon_stock-1d2f31f9-2,agbc,mean_act,tC/ha,38.0,QC-MAIN-1d2f31f9,,https://zenodo.org/records/15777016
carbon_stock-1d2f31f9-3,agbc,mean_prim,tC/ha,38.0,QC-MAIN-1d2f31f9,,https://zenodo.org/records/15777016
carbon_stock-1d2f31f9-4,bgbc,area_ha,ha,53.982113,QC-MAIN-1d2f31f9,,https://zenodo.org/records/15777016
carbon_stock-1d2f31f9-5,bgbc,mean_act,tC/ha,10.0,QC-MAIN-1d2f31f9,,https://zenodo.org/records/15777016
carbon_stock-1d2f31f9-6,bgbc,mean_prim,tC/ha,10.0,QC-MAIN-1d2f31f9,,https://zenodo.org/records/15777016
carbon_stock-1d2f31f9-7,soc,area_ha,ha,53.982113,QC-MAIN-1d2f31f9,,https://zenodo.org/records/15777016
carbon_stock-1d2f31f9-8,soc,mean_act,tC/ha,104.0,QC-MAIN-1d2f31f9,,https://zenodo.org/records/15777016
carbon_stock-1d2f31f9-9,soc,mean_prim,tC/ha,104.0,QC-MAIN-1d2f31f9,,https://zenodo.org/records/15777016
carbon_stock-1eee4ace-1,agbc,area_ha,ha,59.82058,QC-MAIN-1eee4ace,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-1eee4ace-2,agbc,mean_act,tC/ha,20.0,QC-MAIN-1eee4ace,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-1eee4ace-3,agbc,mean_prim,tC/ha,49.0,QC-MAIN-1eee4ace,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-1eee4ace-4,bgbc,area_ha,ha,59.82058,QC-MAIN-1eee4ace,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-1eee4ace-5,bgbc,mean_act,tC/ha,5.0,QC-MAIN-1eee4ace,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-1eee4ace-6,bgbc,mean_prim,tC/ha,13.0,QC-MAIN-1eee4ace,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-1eee4ace-7,soc,area_ha,ha,59.82058,QC-MAIN-1eee4ace,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-1eee4ace-8,soc,mean_act,tC/ha,93.0,QC-MAIN-1eee4ace,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-1eee4ace-9,soc,mean_prim,tC/ha,93.0,QC-MAIN-1eee4ace,GRP-7a9ba115,https://zenodo.org/records/15777016
carbon_stock-22426144-1,agbc,area_ha,ha,60.15118,QC-MAIN-22426144,,https://zenodo.org/records/15777016
carbon_stock-22426144-2,agbc,mean_act,tC/ha,22.0,QC-MAIN-22426144,,https://zenodo.org/records/15777016
carbon_stock-22426144-3,agbc,mean_prim,tC/ha,50.0,QC-MAIN-22426144,,https://zenodo.org/records/15777016
carbon_stock-22426144-4,bgbc,area_ha,ha,60.15118,QC-MAIN-22426144,,https://zenodo.org/records/15777016
carbon_stock-22426144-5,bgbc,mean_act,tC/ha,6.0,QC-MAIN-22426144,,https://zenodo.org/records/15777016
carbon_stock-22426144-6,bgbc,mean_prim,tC/ha,13.0,QC-MAIN-22426144,,https://zenodo.org/records/15777016
carbon_stock-22426144-7,soc,area_ha,ha,60.15118,QC-MAIN-22426144,,https://zenodo.org/records/15777016
carbon_stock-22426144-8,soc,mean_act,tC/ha,94.0,QC-MAIN-22426144,,https://zenodo.org/records/15777016
carbon_stock-22426144-9,soc,mean_prim,tC/ha,94.0,QC-MAIN-22426144,,https://zenodo.org/records/15777016
carbon_stock-237d67c1-1,agbc,area_ha,ha,52.14632,QC-MAIN-237d67c1,,https://zenodo.org/records/15777016
carbon_stock-237d67c1-2,agbc,mean_act,tC/ha,12.0,QC-MAIN-237d67c1,,https://zenodo.org/records/15777016
carbon_stock-237d67c1-3,agbc,mean_prim,tC/ha,17.0,QC-MAIN-237d67c1,,https://zenodo.org/records/15777016
carbon_stock-237d67c1-4,bgbc,area_ha,ha,52.14632,QC-MAIN-237d67c1,,https://zenodo.org/records/15777016
carbon_stock-237d67c1-5,bgbc,mean_act,tC/ha,4.0,QC-MAIN-237d67c1,,https://zenodo.org/records/15777016
carbon_stock-237d67c1-6,bgbc,mean_prim,tC/ha,5.0,QC-MAIN-237d67c1,,https://zenodo.org/records/15777016
carbon_stock-237d67c1-7,soc,area_ha,ha,52.14632,QC-MAIN-237d67c1,,https://zenodo.org/records/15777016
carbon_stock-237d67c1-8,soc,mean_act,tC/ha,78.0,QC-MAIN-237d67c1,,https://zenodo.org/records/15777016
carbon_stock-237d67c1-9,soc,mean_prim,tC/ha,90.0,QC-MAIN-237d67c1,,https://zenodo.org/records/15777016
carbon_stock-2587e541-1,agbc,area_ha,ha,47.583603,QC-MAIN-2587e541,,https://zenodo.org/records/15777016
carbon_stock-2587e541-2,agbc,mean_act,tC/ha,,QC-MAIN-2587e541,,https://zenodo.org/records/15777016
carbon_stock-2587e541-3,agbc,mean_prim,tC/ha,,QC-MAIN-2587e541,,https://zenodo.org/records/15777016
carbon_stock-2587e541-4,bgbc,area_ha,ha,47.583603,QC-MAIN-2587e541,,https://zenodo.org/records/15777016
carbon_stock-2587e541-5,bgbc,mean_act,tC/ha,,QC-MAIN-2587e541,,https://zenodo.org/records/15777016
carbon_stock-2587e541-6,bgbc,mean_prim,tC/ha,,QC-MAIN-2587e541,,https://zenodo.org/records/15777016
carbon_stock-2587e541-7,soc,area_ha,ha,47.583603,QC-MAIN-2587e541,,https://zenodo.org/records/15777016
carbon_stock-2587e541-8,soc,mean_act,tC/ha,,QC-MAIN-2587e541,,https://zenodo.org/records/15777016
carbon_stock-2587e541-9,soc,mean_prim,tC/ha,,QC-MAIN-2587e541,,https://zenodo.org/records/15777016
carbon_stock-288718a6-1,agbc,area_ha,ha,55.806458,QC-MAIN-288718a6,,https://zenodo.org/records/15777016
carbon_stock-288718a6-2,agbc,mean_act,tC/ha,63.0,QC-MAIN-288718a6,,https://zenodo.org/records/15777016
carbon_stock-288718a6-3,agbc,mean_prim,tC/ha,63.0,QC-MAIN-288718a6,,https://zenodo.org/records/15777016
carbon_stock-288718a6-4,bgbc,area_ha,ha,55.806458,QC-MAIN-288718a6,,https://zenodo.org/records/15777016
carbon_stock-288718a6-5,bgbc,mean_act,tC/ha,17.0,QC-MAIN-288718a6,,https://zenodo.org/records/15777016
carbon_stock-288718a6-6,bgbc,mean_prim,tC/ha,17.0,QC-MAIN-288718a6,,https://zenodo.org/records/15777016
carbon_stock-288718a6-7,soc,area_ha,ha,55.806458,QC-MAIN-288718a6,,https://zenodo.org/records/15777016
carbon_stock-288718a6-8,soc,mean_act,tC/ha,82.0,QC-MAIN-288718a6,,https://zenodo.org/records/15777016
carbon_stock-288718a6-9,soc,mean_prim,tC/ha,84.0,QC-MAIN-288718a6,,https://zenodo.org/records/15777016
carbon_stock-2cf66e65-1,agbc,area_ha,ha,59.289818,QC-MAIN-2cf66e65,,https://zenodo.org/records/15777016
carbon_stock-2cf66e65-2,agbc,mean_act,tC/ha,10.0,QC-MAIN-2cf66e65,,https://zenodo.org/records/15777016
carbon_stock-2cf66e65-3,agbc,mean_prim,tC/ha,43.0,QC-MAIN-2cf66e65,,https://zenodo.org/records/15777016
carbon_stock-2cf66e65-4,bgbc,area_ha,ha,59.289818,QC-MAIN-2cf66e65,,https://zenodo.org/records/15777016
carbon_stock-2cf66e65-5,bgbc,mean_act,tC/ha,3.0,QC-MAIN-2cf66e65,,https://zenodo.org/records/15777016
carbon_stock-2cf66e65-6,bgbc,mean_prim,tC/ha,12.0,QC-MAIN-2cf66e65,,https://zenodo.org/records/15777016
carbon_stock-2cf66e65-7,soc,area_ha,ha,59.289818,QC-MAIN-2cf66e65,,https://zenodo.org/records/15777016
carbon_stock-2cf66e65-8,soc,mean_act,tC/ha,79.0,QC-MAIN-2cf66e65,,https://zenodo.org/records/15777016
carbon_stock-2cf66e65-9,soc,mean_prim,tC/ha,89.0,QC-MAIN-2cf66e65,,https://zenodo.org/records/15777016
carbon_stock-3032c251-1,agbc,area_ha,ha,51.897938,QC-MAIN-3032c251,,https://zenodo.org/records/15777016
carbon_stock-3032c251-2,agbc,mean_act,tC/ha,10.0,QC-MAIN-3032c251,,https://zenodo.org/records/15777016
carbon_stock-3032c251-3,agbc,mean_prim,tC/ha,11.0,QC-MAIN-3032c251,,https://zenodo.org/records/15777016
carbon_stock-3032c251-4,bgbc,area_ha,ha,51.897938,QC-MAIN-3032c251,,https://zenodo.org/records/15777016
carbon_stock-3032c251-5,bgbc,mean_act,tC/ha,3.0,QC-MAIN-3032c251,,https://zenodo.org/records/15777016
carbon_stock-3032c251-6,bgbc,mean_prim,tC/ha,3.0,QC-MAIN-3032c251,,https://zenodo.org/records/15777016
carbon_stock-3032c251-7,soc,area_ha,ha,51.897938,QC-MAIN-3032c251,,https://zenodo.org/records/15777016
carbon_stock-3032c251-8,soc,mean_act,tC/ha,91.0,QC-MAIN-3032c251,,https://zenodo.org/records/15777016
carbon_stock-3032c251-9,soc,mean_prim,tC/ha,91.0,QC-MAIN-3032c251,,https://zenodo.org/records/15777016
carbon_stock-30c1828c-1,agbc,area_ha,ha,57.170124,QC-MAIN-30c1828c,GRP-b48ec279,https://zenodo.org/records/15777016
carbon_stock-30c1828c-2,agbc,mean_act,tC/ha,3.0,QC-MAIN-30c1828c,GRP-b48ec279,https://zenodo.org/records/15777016
carbon_stock-30c1828c-3,agbc,mean_prim,tC/ha,53.0,QC-MAIN-30c1828c,GRP-b48ec279,https://zenodo.org/records/15777016
carbon_stock-30c1828c-4,bgbc,area_ha,ha,57.170124,QC-MAIN-30c1828c,GRP-b48ec279,https://zenodo.org/records/15777016
carbon_stock-30c1828c-5,bgbc,mean_act,tC/ha,2.0,QC-MAIN-30c1828c,GRP-b48ec279,https://zenodo.org/records/15777016
carbon_stock-30c1828c-6,bgbc,mean_prim,tC/ha,14.0,QC-MAIN-30c1828c,GRP-b48ec279,https://zenodo.org/records/15777016
carbon_stock-30c1828c-7,soc,area_ha,ha,57.170124,QC-MAIN-30c1828c,GRP-b48ec279,https://zenodo.org/records/15777016
carbon_stock-30c1828c-8,soc,mean_act,tC/ha,87.0,QC-MAIN-30c1828c,GRP-b48ec279,https://zenodo.org/records/15777016
carbon_stock-30c1828c-9,soc,mean_prim,tC/ha,87.0,QC-MAIN-30c1828c,GRP-b48ec279,https://zenodo.org/records/15777016
carbon_stock-3330383b-1,agbc,area_ha,ha,46.83255,QC-MAIN-3330383b,,https://zenodo.org/records/15777016
carbon_stock-3330383b-2,agbc,mean_act,tC/ha,25.0,QC-MAIN-3330383b,,https://zenodo.org/records/15777016
carbon_stock-3330383b-3,agbc,mean_prim,tC/ha,25.0,QC-MAIN-3330383b,,https://zenodo.org/records/15777016
carbon_stock-3330383b-4,bgbc,area_ha,ha,46.83255,QC-MAIN-3330383b,,https://zenodo.org/records/15777016
carbon_stock-3330383b-5,bgbc,mean_act,tC/ha,7.0,QC-MAIN-3330383b,,https://zenodo.org/records/15777016
carbon_stock-3330383b-6,bgbc,mean_prim,tC/ha,7.0,QC-MAIN-3330383b,,https://zenodo.org/records/15777016
carbon_stock-3330383b-7,soc,area_ha,ha,46.83255,QC-MAIN-3330383b,,https://zenodo.org/records/15777016
carbon_stock-3330383b-8,soc,mean_act,tC/ha,102.0,QC-MAIN-3330383b,,https://zenodo.org/records/15777016
carbon_stock-3330383b-9,soc,mean_prim,tC/ha,102.0,QC-MAIN-3330383b,,https://zenodo.org/records/15777016
carbon_stock-33c09b8b-1,agbc,area_ha,ha,52.443466,QC-MAIN-33c09b8b,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-33c09b8b-2,agbc,mean_act,tC/ha,10.0,QC-MAIN-33c09b8b,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-33c09b8b-3,agbc,mean_prim,tC/ha,19.0,QC-MAIN-33c09b8b,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-33c09b8b-4,bgbc,area_ha,ha,52.443466,QC-MAIN-33c09b8b,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-33c09b8b-5,bgbc,mean_act,tC/ha,3.0,QC-MAIN-33c09b8b,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-33c09b8b-6,bgbc,mean_prim,tC/ha,5.0,QC-MAIN-33c09b8b,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-33c09b8b-7,soc,area_ha,ha,52.443466,QC-MAIN-33c09b8b,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-33c09b8b-8,soc,mean_act,tC/ha,90.0,QC-MAIN-33c09b8b,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-33c09b8b-9,soc,mean_prim,tC/ha,90.0,QC-MAIN-33c09b8b,GRP-1402249f,https://zenodo.org/records/15777016
carbon_stock-3aa117d8-1,agbc,area_ha,ha,56.79645,QC-MAIN-3aa117d8,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-3aa117d8-2,agbc,mean_act,tC/ha,15.0,QC-MAIN-3aa117d8,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-3aa117d8-3,agbc,mean_prim,tC/ha,43.0,QC-MAIN-3aa117d8,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-3aa117d8-4,bgbc,area_ha,ha,56.79645,QC-MAIN-3aa117d8,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-3aa117d8-5,bgbc,mean_act,tC/ha,4.0,QC-MAIN-3aa117d8,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-3aa117d8-6,bgbc,mean_prim,tC/ha,11.0,QC-MAIN-3aa117d8,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-3aa117d8-7,soc,area_ha,ha,56.79645,QC-MAIN-3aa117d8,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-3aa117d8-8,soc,mean_act,tC/ha,86.0,QC-MAIN-3aa117d8,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-3aa117d8-9,soc,mean_prim,tC/ha,87.0,QC-MAIN-3aa117d8,GRP-677b5973,https://zenodo.org/records/15777016
carbon_stock-3e146840-1,agbc,area_ha,ha,59.596214,QC-MAIN-3e146840,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-3e146840-2,agbc,mean_act,tC/ha,5.0,QC-MAIN-3e146840,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-3e146840-3,agbc,mean_prim,tC/ha,52.0,QC-MAIN-3e146840,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-3e146840-4,bgbc,area_ha,ha,59.596214,QC-MAIN-3e146840,GRP-25483238,https://zenodo.org/records/15777016
carbon_stock-3e146840-5,bgbc,mean_act,tC/ha,2.0,QC-MAIN-3e146840,GRP-25483238,https://zenodo.org/records/15777016
